entidad_a,enticve1,numeral,nombre1,rnspni1,nombre2,elepro1,elepro2,elepro3,elepro4,elepro5,elepro6,elepro7,elepro8,elepro9,elepro10,elepro11,elepro12,elepro13
11,11,10,SECRETARIA DE DESARROLLO SOCIAL Y HUMANO,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,1,1,,1,1,1,,1,,
11,11,11,SECRETARIA DE FINANZAS INVERSION Y ADMINISTRACION,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,,,,1,1,1,1,1,,
11,11,12,SECRETARIA DE SEGURIDAD PUBLICA,1,LEY DEL SISTEMA DE SEGURIDADPUBLICA DEL ESTADO DE GUANAJUATO REGLAMENTO DEL CONSEJO DE HONOR Y JUSTICIA DEL ESTADO DE GUANAJUATO LINEAMIENTOS GENERALES PARA LA ADMINISTRACION DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL,1,1,1,1,1,1,1,1,1,1,1,,
11,11,13,SECRETARIA DE DESARROLLO AGROALIMENTARIO Y RURAL,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,1,1,1,1,1,1,1,1,,
11,11,14,SECRETARIA DE DESARROLLO ECONOMICO SUSTENTABLE,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,,,,1,1,1,1,1,,
11,11,15,SECRETARIA DE EDUCACION,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,,,,1,1,1,1,1,,
11,11,16,SECRETARIA DE INFRAESTRUCTURA CONECTIVIDAD Y MOVILIDAD,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,1,1,1,1,1,1,1,1,,
11,11,17,SECRETARIA DE TURISMO,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,,,,1,1,1,1,1,,
11,11,18,SECRETARIA DE LA TRANSPARENCIA Y RENDICION DE CUENTAS,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,1,1,1,1,1,1,1,1,,
11,11,19,SECRETARIA DE MEDIO AMBIENTE Y ORDENAMIENTO TERRITORIAL,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,,,,1,1,1,1,1,,
11,11,20,SECRETARIA DEL MIGRANTE Y ENLACE INTERNACIONAL,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,,,,1,1,1,1,1,,
11,11,21,SERVICIO DE ADMINISTRACION TRIBUTARIA DEL ESTADO DE GUANAJUATO,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,,,,,,,1,1,1,1,,
11,11,22,SECRETARIADO EJECUTIVO DEL SISTEMA ESTATAL DE SEGURIDAD PUBLICA,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,,,,1,1,1,1,1,,
11,11,23,COORDINACION GENERAL DE INFORMACION ESTRATEGICA,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,1,1,1,1,1,1,1,1,,
11,11,24,UNIDAD DE ANALISIS Y ESTRATEGIA DE SEGURIDAD CIUDADANA,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,1,1,1,1,1,1,1,1,,
11,11,25,SECRETARIA EJECUTIVA DEL SISTEMA DE PROTECCION DE LOS DERECHOS DE NIÑAS NIÑOS Y ADOLESCENTES,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,1,1,1,1,1,1,1,1,,
11,11,26,COMISION ESTATAL DE BUSQUEDA DE PERSONAS,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,1,1,1,1,1,1,1,1,,
11,11,27,COMISION DE DEPORTE DEL ESTADO DE GUANAJUATO,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,,,1,,1,1,1,,1,,
11,11,28,UNIDAD DE TELEVISION DE GUANAJUATO,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,,,,1,1,1,1,1,,
11,11,29,SISTEMA ESTATAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,,,,1,1,1,1,1,,
11,11,30,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE GUANAJUATO,1,LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL,,1,,,,,,,1,1,,,
11,11,31,UNIVERSIDAD TECNOLOGICA DEL NORTE DEL ESTADO DE GUANAJUATO,1,CONTRATO COLECTIVO DE TRABAJO Y DISTINTOS LINEAMIENTOS INTERNOS,1,1,1,,1,1,1,1,1,1,1,,
11,11,32,MUSEO ICONOGRAFICO DEL QUIJOTE,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,,,,1,1,1,1,1,,
11,11,33,COMISION ESTATAL DEL AGUA DE GUANAJUATO,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,,,1,,1,1,1,1,1,,
11,11,34,COORDINADORA DE FOMENTO AL COMERCIO EXTERIOR,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,,,1,,1,1,1,1,1,,
11,11,35,INSTITUTO ESTATAL DE LA CULTURA,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,1,1,1,1,1,1,1,1,,
11,11,36,UNIVERSIDAD TECNOLOGICA DE LEON,1,LEY FEDERAL DEL TRABAJO EN SU ARTICULO 153,,,,,,,,,1,1,,,
11,11,37,INSTITUTO TECNOLOGICO SUPERIOR DE IRAPUATO,1,LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL,,,,,,,,,1,1,,,
11,11,38,SISTEMA AVANZADO DE BACHILLERATO Y EDUCACION SUPERIOR EN EL ESTADO DE GUANAJUATO,1,LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL,,1,,,,,1,1,1,,,,
11,11,39,INSTITUTO DE SALUD PUBLICA DEL ESTADO DE GUANAJUATO,1,ARTICULO 29 DEL REGLAMENTO INTERIOR DE LA SECRETARIA DE SALUD,,,,,,,,,1,1,,,
11,11,40,INSTITUTO TECNOLOGICO SUPERIOR DEL SUR DE GUANAJUATO,1,LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL,,,,,,,,,1,1,,,
11,11,41,COMISION ESTATAL DE CONCILIACION Y ARBITRAJE MEDICO,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,,,,,,,1,1,1,1,,
11,11,42,UNIVERSIDAD TECNOLOGICA DEL SUROESTE DE GUANAJUATO,1,SISTEMA DE GESTION DE LA CALIDAD DE LA UTSOE LINEAMIENTOS GENERALES PARA LA ADMINISTRACION DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL,,1,1,,1,,1,1,1,1,1,,
11,11,43,INSTITUTO PARA EL DESARROLLO Y ATENCION A LAS JUVENTUDES DEL ESTADO DE GUANAJUATO,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,,,,1,1,1,1,1,,
11,11,44,PROCURADURIA AMBIENTAL Y DE ORDENAMIENTO TERRITORIAL DEL ESTADO DE GUANAJUATO,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,,,,1,1,1,1,1,,
11,11,45,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE GUANAJUATO,1,LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL,,,,,,,,,1,1,,,
11,11,46,INSTITUTO DE LA MUJER GUANAJUATENSE,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,,,,1,1,1,1,1,,
11,11,47,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,,,,1,1,1,1,1,,
11,11,48,ESCUELA PREPARATORIA REGIONAL DEL RINCON,1,LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL,,,,,,,,,1,1,,,
11,11,49,INSTITUTO DE ALFABETIZACION Y EDUCACION BASICA PARA ADULTOS,1,LINEAMIENTOS GENERALES PARA LA ADMINISTRACON DE LOS RECURSOS HUMANOS ADSCRITOS A LAS DEPENDENCIAS ENTIDADES Y UNIDADES DE APOYO DE LA ADMINISTRACION PUBLICA ESTATAL REGLAMENTO DEL SERVICIO CIVIL DE CARRERA LINEAMIENTOS DEL SISTEMA DE EVALUACION DEL DESEMPEÑO INSTITUCIONAL LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL LEY PARA EL EJERCICIO Y CONTROL DE LOS RECURSOS PUBLICOS PARA EL ESTADO Y LOS MUNICIPIOS DE GUANAJUATO,1,1,1,,,,1,1,1,1,1,,
11,11,50,UNIVERSIDAD POLITECNICA DE GUANAJUATO,1,LINEAMIENTOS Y MANUAL DE OPERACION DE INGRESO PROFESIONALIZACION EVALUACION DEL DESEMPEÑO Y BIENESTAR LABORAL,,,,,,,,,1,1,,,
