entidad_a,enticve1,numeral,nombre1,sexostt,sexos1,sexos2
10,10,48,INSTITUTO DURANGUENSE DE LA JUVENTUD,25,12,13
10,10,49,INSTITUTO ESTATAL DE LAS MUJERES,71,13,58
10,10,50,COMISION ESTATAL DE SUELO Y VIVIENDA,207,119,88
10,10,51,CENTROS DE CONCILIACION LABORAL DEL ESTADO DE DURANGO,36,13,23
10,10,52,DIRECCION DE PENSIONES DEL ESTADO DE DURANGO,147,75,72
11,11,1,OFICINA DEL GOBERNADOR,1,0,1
11,11,2,COORDINACION GENERAL DE COMUNICACION SOCIAL,104,70,34
11,11,3,OFICINA DEL SECRETARIO PARTICULAR,121,61,60
11,11,4,INSTITUTO DE PLANEACION ESTADISTICA Y GEOGRAFIA DEL ESTADO DE GUANAJUATO,31,18,13
11,11,5,JEFATURA DE GABINETE DEL PODER EJECUTIVO,50,33,17
11,11,6,UNIDAD DE TRANSPARENCIA Y ARCHIVOS DEL PODER EJECUTIVO,50,22,28
11,11,7,OFICINA DE REPRESENTACION DEL GOBIERNO DEL ESTADO DE GUANAJUATO EN LA CIUDAD DE MEXICO,11,6,5
11,11,8,COORDINACION GENERAL JURIDICA,31,18,13
11,11,9,SECRETARIA DE GOBIERNO,2166,923,1243
11,11,10,SECRETARIA DE DESARROLLO SOCIAL Y HUMANO,1437,676,761
11,11,11,SECRETARIA DE FINANZAS INVERSION Y ADMINISTRACION,699,348,351
11,11,12,SECRETARIA DE SEGURIDAD PUBLICA,7142,4800,2342
11,11,13,SECRETARIA DE DESARROLLO AGROALIMENTARIO Y RURAL,172,111,61
11,11,14,SECRETARIA DE DESARROLLO ECONOMICO SUSTENTABLE,271,128,143
11,11,15,SECRETARIA DE EDUCACION,61137,19128,42009
11,11,16,SECRETARIA DE INFRAESTRUCTURA CONECTIVIDAD Y MOVILIDAD,583,348,235
11,11,17,SECRETARIA DE TURISMO,92,41,51
11,11,18,SECRETARIA DE LA TRANSPARENCIA Y RENDICION DE CUENTAS,298,153,145
11,11,19,SECRETARIA DE MEDIO AMBIENTE Y ORDENAMIENTO TERRITORIAL,186,110,76
11,11,20,SECRETARIA DEL MIGRANTE Y ENLACE INTERNACIONAL,39,20,19
11,11,21,SERVICIO DE ADMINISTRACION TRIBUTARIA DEL ESTADO DE GUANAJUATO,888,341,547
11,11,22,SECRETARIADO EJECUTIVO DEL SISTEMA ESTATAL DE SEGURIDAD PUBLICA,65,34,31
11,11,23,COORDINACION GENERAL DE INFORMACION ESTRATEGICA,49,28,21
11,11,24,UNIDAD DE ANALISIS Y ESTRATEGIA DE SEGURIDAD CIUDADANA,2,0,2
11,11,25,SECRETARIA EJECUTIVA DEL SISTEMA DE PROTECCION DE LOS DERECHOS DE NIÑAS NIÑOS Y ADOLESCENTES,10,1,9
11,11,26,COMISION ESTATAL DE BUSQUEDA DE PERSONAS,21,10,11
11,11,27,COMISION DE DEPORTE DEL ESTADO DE GUANAJUATO,244,144,100
11,11,28,UNIDAD DE TELEVISION DE GUANAJUATO,199,124,75
11,11,29,SISTEMA ESTATAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,478,252,226
11,11,30,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE GUANAJUATO,2730,1277,1453
11,11,31,UNIVERSIDAD TECNOLOGICA DEL NORTE DEL ESTADO DE GUANAJUATO,283,135,148
11,11,32,MUSEO ICONOGRAFICO DEL QUIJOTE,25,12,13
11,11,33,COMISION ESTATAL DEL AGUA DE GUANAJUATO,164,112,52
11,11,34,COORDINADORA DE FOMENTO AL COMERCIO EXTERIOR,52,31,21
11,11,35,INSTITUTO ESTATAL DE LA CULTURA,375,244,131
11,11,36,UNIVERSIDAD TECNOLOGICA DE LEON,871,459,412
11,11,37,INSTITUTO TECNOLOGICO SUPERIOR DE IRAPUATO,455,281,174
11,11,38,SISTEMA AVANZADO DE BACHILLERATO Y EDUCACION SUPERIOR EN EL ESTADO DE GUANAJUATO,2037,1030,1007
11,11,39,INSTITUTO DE SALUD PUBLICA DEL ESTADO DE GUANAJUATO,23333,7804,15529
11,11,40,INSTITUTO TECNOLOGICO SUPERIOR DEL SUR DE GUANAJUATO,131,82,49
11,11,41,COMISION ESTATAL DE CONCILIACION Y ARBITRAJE MEDICO,15,8,7
11,11,42,UNIVERSIDAD TECNOLOGICA DEL SUROESTE DE GUANAJUATO,268,125,143
11,11,43,INSTITUTO PARA EL DESARROLLO Y ATENCION A LAS JUVENTUDES DEL ESTADO DE GUANAJUATO,117,60,57
11,11,44,PROCURADURIA AMBIENTAL Y DE ORDENAMIENTO TERRITORIAL DEL ESTADO DE GUANAJUATO,93,51,42
11,11,45,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE GUANAJUATO,1338,649,689
11,11,46,INSTITUTO DE LA MUJER GUANAJUATENSE,81,20,61
11,11,47,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,1907,754,1153
11,11,48,ESCUELA PREPARATORIA REGIONAL DEL RINCON,81,33,48
11,11,49,INSTITUTO DE ALFABETIZACION Y EDUCACION BASICA PARA ADULTOS,700,273,427
11,11,50,UNIVERSIDAD POLITECNICA DE GUANAJUATO,364,213,151
11,11,51,FORUM CULTURAL GUANAJUATO,35,21,14
11,11,52,INSTITUTO ESTATAL DE CAPACITACION,476,242,234
11,11,53,UNIVERSIDAD VIRTUAL DEL ESTADO DE GUANAJUATO,2128,932,1196
11,11,54,CENTRO DE EVALUACION Y CONTROL DE CONFIANZA DEL ESTADO DE GUANAJUATO,142,53,89
11,11,55,INSTITUTO TECNOLOGICO SUPERIOR DE GUANAJUATO,85,33,52
11,11,56,INSTITUTO TECNOLOGICO SUPERIOR DE SALVATIERRA,111,66,45
11,11,57,UNIVERSIDAD POLITECNICA DE PENJAMO,143,80,63
11,11,58,UNIVERSIDAD POLITECNICA DE JUVENTINO ROSAS,148,90,58
11,11,59,UNIVERSIDAD POLITECNICA DEL BICENTENARIO,161,92,69
11,11,60,UNIVERSIDAD TECNOLOGICA DE SAN MIGUEL DE ALLENDE,133,66,67
11,11,61,GUANAJUATO PUERTO INTERIOR,1,1,0
11,11,62,UNIVERSIDAD TECNOLOGICA DE SALAMANCA,209,111,98
11,11,63,PARQUE AGRO TECNOLOGICO XONOTLI SA DE CV,10,8,2
11,11,64,INSTITUTO GUANAJUATENSE PARA PERSONAS CON DISCAPACIDAD,142,67,75
11,11,65,INSTITUTO TECNOLOGICO SUPERIOR DE ABASOLO,74,37,37
11,11,66,INSTITUTO TECNOLOGICO SUPERIOR DE PURISIMA DEL RINCON,150,80,70
11,11,67,UNIVERSIDAD TECNOLOGICA LAJA BAJIO,65,32,33
11,11,68,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,18,10,8
11,11,69,INSTITUTO DE FORMACION EN SEGURIDAD PUBLICA DEL ESTADO,96,48,48
11,11,70,PROCURADURIA DE PROTECCION DE NIÑAS NIÑOS Y ADOLESCENTES,133,41,92
11,11,71,INSTITUTO DE INNOVACION CIENCIA Y EMPRENDIMIENTO PARA LA COMPETITIVIDAD,61,30,31
11,11,72,COMISION ESTATAL DE ATENCION INTEGRAL A VICTIMAS,22,16,6
11,11,73,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE GUANAJUATO,147,74,73
11,11,74,UNIVERSIDAD INTERCULTURAL DEL ESTADO DE GUANAJUATO,1,1,0
11,11,75,FONDOS GUANAJUATO,98,52,46
11,11,76,CENTRO DE LAS ARTES,20,12,8
11,11,77,MUSEO DE ARTE E HISTORIA DE GUANAJUATO,65,41,24
11,11,78,TEATRO BICENTENARIO,37,26,11
11,11,79,PARQUE GUANAJUATO BICENTENARIO,25,12,13
12,12,1,JEFE DE LA OFICINA DEL GOBERNADOR,601,365,236
12,12,2,SECRETARIA GENERAL DE GOBIERNO,740,355,385
12,12,3,SECRETARIA DE FINANZAS Y ADMINISTRACION,13595,5751,7844
12,12,4,SECRETARIA DE EDUCACION GUERRERO,62925,25177,37748
12,12,5,SECRETARIA DE CULTURA,225,116,109
12,12,6,SECRETARIA DE SALUD,24272,9012,15260
12,12,7,SECRETARIA DE DESARROLLO URBANO OBRAS PUBLICAS Y ORDENAMIENTO TERRITORIAL,162,87,75
12,12,8,SECRETARIA DE DESARROLLO Y BIENESTAR SOCIAL,195,84,111
12,12,9,SECRETARIA DE AGRICULTURA GANADERIA PESCA Y DESARROLLO RURAL,236,146,90
12,12,10,SECRETARIA DE FOMENTO Y DESARROLLO ECONOMICO,65,37,28
12,12,11,SECRETARIA DEL TRABAJO Y PREVISION SOCIAL,480,188,292
12,12,12,SECRETARIA DE TURISMO,133,47,86
12,12,13,SECRETARIA DE MEDIO AMBIENTE Y RECURSOS NATURALES,200,98,102
12,12,14,SECRETARIA DE SEGURIDAD PUBLICA,6225,4348,1877
12,12,15,SECRETARIA DE PROTECCION CIVIL,518,428,90
12,12,16,SECRETARIA DE CONTRALORIA Y TRANSPARENCIA GUBERNAMENTAL,371,197,174
12,12,17,SECRETARIA DE LA MUJER,282,64,218
12,12,18,SECRETARIA DE PLANEACION Y DESARROLLO REGIONAL,245,133,112
12,12,19,CONSEJERIA JURIDICA DEL PODER EJECUTIVO DEL ESTADO,51,24,27
12,12,20,SECRETARIA DE ASUNTOS INDIGENAS Y AFROMEXICANOS,89,48,41
12,12,21,SECRETARIA DE LA JUVENTUD Y LA NIÑEZ,67,37,30
12,12,22,SECRETARIA DE LOS MIGRANTES Y ASUNTOS INTERNACIONALES,25,17,8
12,12,23,CONSEJO DE POLITICAS PUBLICAS,8,6,2
12,12,24,REPRESENTACION DEL PODER EJECUTIVO DEL ESTADO DE GUERRERO EN LA CIUDAD DE MEXICO,23,11,12
12,12,25,PROCURADURIA DE PROTECCION AMBIENTAL,39,24,15
12,12,26,TRIBUNAL DE CONCILIACION Y ARBITRAJE,80,33,47
12,12,27,INSTITUTO ESTATAL PARA LA EDUCACION DE JOVENES Y ADULTOS DE GUERRERO,319,170,149
12,12,28,COLEGIO DE BACHILLERES DEL ESTADO DE GUERRERO,2763,1483,1280
12,12,29,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE GUERRERO,674,390,284
12,12,30,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE GUERRERO,991,506,485
12,12,31,ESCUELA DE PARTERAS PROFESIONALES DEL ESTADO DE GUERRERO OPD,21,7,14
12,12,32,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE GUERRERO,202,96,106
12,12,33,INSTITUTO DE BACHILLERATO DEL ESTADO DE GUERRERO,39,25,14
12,12,34,INSTITUTO DE BACHILLERATO INTERCULTURAL DEL ESTADO DE GUERRERO,68,30,38
12,12,35,INSTITUTO TECNOLOGICO SUPERIOR DE LA COSTA CHICA,145,85,60
12,12,36,INSTITUTO TECNOLOGICO SUPERIOR DE LA MONTAÑA,165,94,71
12,12,37,UNIVERSIDAD INTERCULTURAL DEL ESTADO DE GUERRERO,111,66,45
12,12,38,UNIVERSIDAD POLITECNICA DEL ESTADO DE GUERRERO,90,44,46
12,12,39,UNIVERSIDAD TECNOLOGICA DE ACAPULCO,106,61,45
12,12,40,UNIVERSIDAD TECNOLOGICA DE LA COSTA GRANDE DE GUERRERO,222,128,94
12,12,41,UNIVERSIDAD TECNOLOGICA DE LA REGION NORTE DE GUERRERO,209,118,91
12,12,42,UNIVERSIDAD TECNOLOGICA DEL MAR DEL ESTADO DE GUERRERO,59,34,25
12,12,43,UNIVERSIDAD TECNOLOGICA DE TIERRA CALIENTE,45,27,18
12,12,44,CONSEJO DE CIENCIA TECNOLOGIA E INNOVACION DEL ESTADO DE GUERRERO,24,12,12
12,12,45,RADIO Y TELEVISION DE GUERRERO,150,102,48
12,12,46,LA AVISPA MUSEO INTERACTIVO,37,20,17
12,12,47,ORQUESTA FILARMONICA DE ACAPULCO,114,76,38
12,12,48,INSTITUTO DEL DEPORTE DE GUERRERO,101,52,49
12,12,49,HOSPITAL DE LA MADRE Y EL NIÑO GUERRERENSE,523,158,365
12,12,50,HOSPITAL DE LA MADRE Y EL NIÑO INDIGENA GUERRERENSE,314,100,214
12,12,51,INSTITUTO ESTATAL DE CANCEROLOGIA DR ARTURO BELTRAN ORTEGA,202,81,121
12,12,52,INSTITUTO ESTATAL DE OFTALMOLOGIA,86,26,60
12,12,53,INSTITUTO DE SEGURIDAD SOCIAL DE LOS SERVIDORES PUBLICOS DEL ESTADO DE GUERRERO,351,190,161
12,12,54,INSTITUTO GUERRERENSE DE LA INFRAESTRUCTURA FISICA EDUCATIVA,119,78,41
12,12,55,ACABUS,45,25,20
12,12,56,COMISION DE INFRAESTRUCTURA CARRETERA Y AEROPORTUARIA DEL ESTADO DE GUERRERO,312,213,99
12,12,57,INSTITUTO GUERRERENSE PARA LA ATENCION INTEGRAL DE LAS PERSONAS ADULTAS MAYORES,35,17,18
12,12,58,PARQUE PAPAGAYO,177,127,50
12,12,59,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,746,282,464
12,12,60,CONSEJO ESTATAL DEL COCOTERO,20,13,7
12,12,61,AGROINDUSTRIAS DEL SUR,57,48,9
12,12,62,CONSEJO ESTATAL DEL CAFE,27,17,10
12,12,63,FIDEICOMISO GUERRERO INDUSTRIAL,10,5,5
12,12,64,FIDEICOMISO PARA EL DESARROLLO ECONOMICO Y SOCIAL DE ACAPULCO,87,57,30
12,12,65,FONDO DE APOYO A LA MICRO PEQUEÑA Y MEDIANA EMPRESA DEL ESTADO DE GUERRERO,13,6,7
12,12,66,INSTITUTO GUERRERENSE DEL EMPRENDEDOR OPD,18,16,2
12,12,67,FIDEICOMISO CENTRO INTERNACIONAL ACAPULCO,3,1,2
12,12,68,FIDEICOMISO PARA LA PROMOCION TURISTICA DE ACAPULCO,9,5,4
12,12,69,PROMOTORA TURISTICA DE GUERRERO,60,34,26
12,12,70,PROMOTORA Y ADMINISTRADORA DE LOS SERVICIOS DE PLAYA DE ZONA FEDERAL MARITIMO TERRESTRE DE ZIHUATANEJO,3,2,1
12,12,71,FIDEICOMISO BAHIA DE ZIHUATANEJO,73,54,19
12,12,72,INSTITUTO DE VIVIENDA Y SUELO URBANO DE GUERRERO,99,44,55
12,12,73,COMISION DE AGUA POTABLE ALCANTARILLADO Y SANEAMIENTO DEL ESTADO DE GUERRERO,205,111,94
12,12,74,INSTITUTO DE LA POLICIA AUXILIAR DEL ESTADO DE GUERRERO,1396,1225,171
12,12,75,FIDEICOMISO DE ADMINISTRACION E INVERSION DEL IMPUESTO SOBRE LA PRESTACION DE SERVICIOS DE HOSPEDAJE DE TAXCO,1,1,0
12,12,76,FIDEICOMISO PARA LA ADMINISTRACION DEL IMPUESTO SOBRE LA PRESTACION DEL SERVICIO DE HOSPEDAJE DE IXTAPA ZIHUATANEJO,0,0,0
12,12,77,PROMOTORA Y ADMINISTRADORA DE LOS SERVICIOS DE PLAYA DE ZONA FEDERAL MARITIMO TERRESTRE DE ACAPULCO,317,243,74
12,12,78,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION DE GUERRERO,15,5,10
12,12,79,COMISION EJECUTIVA ESTATAL DE ATENCION A VICTIMAS,54,25,29
12,12,80,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE GUERRERO,38,17,21
13,13,1,OFICIALIA MAYOR,698,311,387
13,13,2,OFICINA DEL GOBERNADOR,49,24,25
13,13,3,PROCURADURIA GENERAL DE JUSTICIA,2268,1175,1093
13,13,4,SECRETARIA DE CONTRALORIA,371,188,183
13,13,5,SECRETARIA DE CULTURA,218,106,112
13,13,6,SECRETARIA DE DESARROLLO AGROPECUARIO,411,247,164
13,13,7,SECRETARIA DE DESARROLLO ECONOMICO,139,63,76
13,13,8,SECRETARIA DE DESARROLLO SOCIAL,163,76,87
13,13,9,SECRETARIA DE EDUCACION PUBLICA,149,60,89
13,13,10,SECRETARIA DE FINANZAS PUBLICAS,1048,425,623
13,13,11,SECRETARIA DE GOBIERNO,1190,567,623
13,13,12,SECRETARIA DE MEDIO AMBIENTE Y RECURSOS NATURALES,395,251,144
13,13,13,SECRETARIA DE MOVILIDAD Y TRANSPORTE,19,3,16
13,13,14,SECRETARIA DE OBRAS PUBLICAS Y ORDENAMIENTO TERRITORIAL,880,627,253
13,13,15,SECRETARIA DE SALUD,30,18,12
13,13,16,SECRETARIA DE SEGURIDAD PUBLICA,2876,2043,833
13,13,17,SECRETARIA DE TURISMO,130,67,63
13,13,18,SECRETARIA DEL TRABAJO Y PREVISION SOCIAL,226,97,129
13,13,19,SECRETARIA EJECUTIVA DE LA POLITICA PUBLICA ESTATAL,169,98,71
13,13,20,UNIDAD DE PLANEACION Y PROSPECTIVA,231,102,129
13,13,21,AGENCIA DE DESARROLLO VALLE DE PLATA,4,0,4
13,13,22,AGENCIA ESTATAL DE ENERGIA DE HIDALGO,12,5,7
13,13,23,BACHILLERATO DEL ESTADO DE HIDALGO,505,247,258
13,13,24,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE HIDALGO,93,39,54
13,13,25,CENTRO DE JUSTICIA PARA MUJERES DEL ESTADO DE HIDALGO,72,19,53
13,13,26,CENTRO ESTATAL DE MAQUINARIA PARA EL DESARROLLO,35,26,9
13,13,27,CIUDAD DE LAS MUJERES,71,4,67
13,13,28,COLEGIO DE BACHILLERES DEL ESTADO DE HIDALGO,2962,1548,1414
13,13,29,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE HIDALGO,370,186,184
13,13,30,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE HIDALGO,2627,1238,1389
13,13,31,COMISION DE AGUA Y ALCANTARILLADO DE SISTEMAS INTERMUNICIPALES,1115,821,294
13,13,32,COMISION DE AGUA Y ALCANTARILLADO DEL SISTEMA VALLE DEL MEZQUITAL,52,40,12
13,13,33,COMISION ESTATAL DE BIODIVERSIDAD DE HIDALGO,8,1,7
13,13,34,COMISION ESTATAL DE VIVIENDA,79,39,40
13,13,35,COMISION ESTATAL DEL AGUA Y ALCANTARILLADO,112,64,48
13,13,36,COMISION ESTATAL PARA EL DESARROLLO SOSTENIBLE DE LOS PUEBLOS INDIGENAS CEDSPI,61,42,19
13,13,37,CONSEJO DE CIENCIA TECNOLOGIA E INNOVACION DE HIDALGO CITNOVA,33,20,13
13,13,38,CONSEJO EJECUTIVO DEL COMPLEJO CIENTIFICO Y TECNOLOGICO SINCROTRON EN EL ESTADO DE HIDALGO,1,1,0
13,13,39,CONSEJO ESTATAL PARA LA CULTURA Y LAS ARTES DE HIDALGO,194,116,78
13,13,40,COORDINACION GENERAL DEL DISTRITO DE EDUCACION SALUD CIENCIA TECNOLOGIA E INNOVACION,18,9,9
13,13,41,CORPORACION DE FOMENTO DE INFRAESTRUCTURA INDUSTRIAL,37,23,14
13,13,42,CORPORACION INTERNACIONAL HIDALGO,16,8,8
13,13,43,EL COLEGIO DEL ESTADO DE HIDALGO,28,14,14
13,13,44,ESCUELA DE MUSICA DEL ESTADO DE HIDALGO,79,50,29
13,13,45,INSTITUTO CATASTRAL DEL ESTADO DE HIDALGO,34,22,12
13,13,46,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE HIDALGO,251,136,115
13,13,47,INSTITUTO DE VIVIENDA DESARROLLO URBANO Y ASENTAMIENTOS HUMANOS,4,3,1
13,13,48,INSTITUTO HIDALGUENSE A LA INFRAESTRUCTURA FISICA EDUCATIVA,113,67,46
13,13,49,INSTITUTO HIDALGUENSE DE COMPETITIVIDAD EMPRESARIAL,28,12,16
13,13,50,INSTITUTO HIDALGUENSE DE EDUCACION,43346,15459,27887
13,13,51,INSTITUTO HIDALGUENSE DE EDUCACION PARA ADULTOS,266,108,158
13,13,52,INSTITUTO HIDALGUENSE DE FINANCIAMIENTO A LA EDUCACION SUPERIOR,12,7,5
13,13,53,INSTITUTO HIDALGUENSE DE LA JUVENTUD,17,5,12
13,13,54,INSTITUTO HIDALGUENSE DE LAS MUJERES,66,17,49
13,13,55,INSTITUTO HIDALGUENSE DEL DEPORTE,196,130,66
13,13,56,INSTITUTO HIDALGUENSE PARA EL DESARROLLO MUNICIPAL,27,8,19
13,13,57,INSTITUTO PARA LA ATENCION DE LAS Y LOS ADULTOS MAYORES DEL ESTADO DE HIDALGO,157,53,104
13,13,58,INSTITUTO TECNOLOGICO SUPERIOR DE HUICHAPAN,186,106,80
13,13,59,INSTITUTO TECNOLOGICO SUPERIOR DE OCCIDENTE DEL ESTADO DE HIDALGO,260,129,131
13,13,60,INSTITUTO TECNOLOGICO SUPERIOR DE ORIENTE DEL ESTADO DE HIDALGO,218,100,118
13,13,61,MUSEO INTERACTIVO PARA LA NIÑEZ Y LA JUVENTUD HIDALGUENSE EL REHILETE,147,71,76
13,13,62,OPERADORA DE EVENTOS DEL ESTADO DE HIDALGO,69,44,25
13,13,63,POLICIA INDUSTRIAL BANCARIA DEL ESTADO DE HIDALGO,2269,1625,644
13,13,64,RADIO Y TELEVISION DE HIDALGO,248,141,107
13,13,65,SECRETARIA TECNICA DEL SISTEMA ESTATAL ANTICORRUPCION DE HIDALGO,6,5,1
13,13,66,SERVICIOS DE SALUD DE HIDALGO,15779,5164,10615
13,13,67,SISTEMA DE TRANSPORTE CONVENCIONAL DE HIDALGO,116,59,57
13,13,68,SISTEMA INTEGRADO DE TRANSPORTE MASIVO DE HIDALGO,98,60,38
13,13,69,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE HIDALGO,2226,660,1566
13,13,70,UNIVERSIDAD DIGITAL DEL ESTADO DE HIDALGO,22,12,10
13,13,71,UNIVERSIDAD INTERCULTURAL DEL ESTADO DE HIDALGO,71,36,35
13,13,72,UNIVERSIDAD POLITECNICA DE FRANCISCO I MADERO,248,132,116
13,13,73,UNIVERSIDAD POLITECNICA DE HUEJUTLA,111,54,57
13,13,74,UNIVERSIDAD POLITECNICA DE LA ENERGIA,88,47,41
13,13,75,UNIVERSIDAD POLITECNICA DE PACHUCA,469,240,229
13,13,76,UNIVERSIDAD POLITECNICA DE TULANCINGO,298,156,142
13,13,77,UNIVERSIDAD POLITECNICA METROPOLITANA DE HIDALGO,268,161,107
13,13,78,UNIVERSIDAD TECNOLOGICA DE LA HUASTECA HIDALGUENSE,260,131,129
13,13,79,UNIVERSIDAD TECNOLOGICA DE LA SIERRA HIDALGUENSE,202,104,98
13,13,80,UNIVERSIDAD TECNOLOGICA DE LA ZONA METROPOLITANA DEL VALLE DE MEXICO,98,59,39
13,13,81,UNIVERSIDAD TECNOLOGICA DE MINERAL DE LA REFORMA,68,26,42
13,13,82,UNIVERSIDAD TECNOLOGICA DE TULANCINGO,254,110,144
13,13,83,UNIVERSIDAD TECNOLOGICA DE TULA TEPEJI,497,230,267
13,13,84,UNIVERSIDAD TECNOLOGICA DEL VALLE DEL MEZQUITAL,285,153,132
13,13,85,UNIVERSIDAD TECNOLOGICA MINERA DE ZIMAPAN,48,22,26
14,14,1,CONSEJERIA JURIDICA DEL PODER EJECUTIVO DEL ESTADO,44,23,21
14,14,2,CONSEJO CIUDADANO DE SEGURIDAD,10,4,6
14,14,3,CONTRALORIA DEL ESTADO,386,201,185
14,14,4,COORDINACION GENERAL ESTRATEGICA DE CRECIMIENTO Y DESARROLLO ECONOMICO,13,7,6
14,14,5,COORDINACION GENERAL ESTRATEGICA DE DESARROLLO SOCIAL,19,7,12
14,14,6,COORDINACION GENERAL ESTRATEGICA DE GESTION DEL TERRITORIO,11,3,8
14,14,7,COORDINACION GENERAL ESTRATEGICA DE SEGURIDAD,26,15,11
14,14,8,DESPACHO DEL GOBERNADOR Y UNIDADES AUXILIARES DEL GOBERNADOR,160,109,51
14,14,9,FISCALIA ESPECIALIZADA EN COMBATE A LA CORRUPCION,104,62,42
14,14,10,FISCALIA DEL ESTADO,4483,2431,2052
14,14,11,JEFATURA DE GABINETE,56,32,24
14,14,12,PROCURADURIA SOCIAL,387,185,202
14,14,13,SECRETARIA DE ADMINISTRACION,633,373,260
14,14,14,SECRETARIA DE AGRICULTURA Y DESARROLLO RURAL,239,150,89
14,14,15,SECRETARIA DE CULTURA,741,271,470
14,14,16,SECRETARIA DE DESARROLLO ECONOMICO,157,60,97
14,14,17,SECRETARIA DE EDUCACION,80987,27829,53158
14,14,18,SECRETARIA DE IGUALDAD SUSTANTIVA ENTRE MUJERES Y HOMBRES,376,92,284
14,14,19,SECRETARIA DE INFRAESTRUCTURA Y OBRA PUBLICA,831,605,226
14,14,20,SECRETARIA DE INNOVACION CIENCIA Y TECNOLOGIA,118,56,62
14,14,21,SECRETARIA DE LA HACIENDA PUBLICA,1601,706,895
14,14,22,SECRETARIA DE MEDIO AMBIENTE Y DESARROLLO TERRITORIAL,297,171,126
14,14,23,SECRETARIA DE PLANEACION Y PARTICIPACION CIUDADANA,127,57,70
14,14,24,SECRETARIA DE SALUD,302,131,171
14,14,25,SECRETARIA DE SEGURIDAD,8073,5095,2978
14,14,26,SECRETARIA DE TRABAJO Y PREVISION SOCIAL,655,333,322
14,14,27,SECRETARIA DE TRANSPORTE,943,488,455
14,14,28,SECRETARIA DE TURISMO,102,47,55
14,14,29,SECRETARIA DEL SISTEMA DE ASISTENCIA SOCIAL,381,195,186
14,14,30,SECRETARIA GENERAL DE GOBIERNO,1109,525,584
14,14,31,UNIDAD DE ENLACE FEDERAL Y ASUNTOS INTERNACIONALES,NSS,NSS,NSS
14,14,32,AGENCIA DE ENERGIA,13,6,7
14,14,33,AGENCIA DE SANIDAD INOCUIDAD Y CALIDAD AGROALIMENTARIA DE JALISCO,61,33,28
14,14,34,AGENCIA ESTATAL DE ENTRETENIMIENTO DE JALISCO,863,330,533
14,14,35,AGENCIA METROPOLITANA DE SERVICIOS DE INFRAESTRUCTURA PARA LA MOVILIDAD DEL AREA METROPOLITANA DE GUADALAJARA,NSS,NSS,NSS
14,14,36,AGENCIA PARA EL DESARROLLO DE INDUSTRIAS CREATIVAS Y DIGITALES DEL ESTADO DE JALISCO,17,7,10
14,14,37,BOSQUE LA PRIMAVERA,50,41,9
14,14,38,CENTRO DE CONCILIACION LABORAL,122,64,58
14,14,39,CENTRO DE COORDINACION COMANDO CONTROL COMUNICACIONES Y COMPUTO DEL ESTADO DE JALISCO,391,209,182
14,14,40,COLEGIO DE BACHILLERES DEL ESTADO DE JALISCO,2002,1122,880
14,14,41,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE JALISCO,1305,631,674
14,14,42,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE JALISCO,1769,950,819
14,14,43,COMISION DE ARBITRAJE MEDICO DEL ESTADO DE JALISCO,17,9,8
14,14,44,COMISION ESTATAL DEL AGUA DE JALISCO,494,381,113
14,14,45,COMISION ESTATAL INDIGENA,NSS,NSS,NSS
14,14,46,CONSEJO DE COORDINACION PARA LA IMPLEMENTACION DEL NUEVO SISTEMA DE JUSTICIA PENAL,10,6,4
14,14,47,CONSEJO ESTATAL DE CIENCIA Y TECNOLOGIA DE JALISCO,54,31,23
14,14,48,CONSEJO ESTATAL DE SEGURIDAD PUBLICA,240,79,161
14,14,49,CONSEJO ESTATAL PARA EL FOMENTO DEPORTIVO DEL ESTADO DE JALISCO,1100,673,427
14,14,50,ESCUELA DE CONSERVACION Y RESTAURACION DE OCCIDENTE,55,24,31
14,14,51,FIDEICOMISO MAESTRO CIUDAD CREATIVA DIGITAL,3,0,3
14,14,52,FIDEICOMISO PARA LA ADMINISTRACION DEL PROGRAMA DE DESARROLLO FORESTAL DEL ESTADO DE JALISCO,16,7,9
